sid,lat,lon,org
LASS-SPS_017,14.66919,121.109718333,LASS
FT1_384,24.1647433333,120.698861667,LASS
FT1_399,24.06342,120.534171667,LASS
FT1_399,24.0630716667,120.534393333,LASS
FT_SYPS1,22.685425,120.491868333,LASS
LASS-PI_014,25.08062,121.572043333,LASS
LASS-PI_043,24.78527,121.015628333,LASS
CiXin001,24.6821566667,121.757623333,LASS
FT1_116,23.4792233333,120.448951667,LASS
LASS-SPS_017,14.6692666667,121.109796667,LASS
FT1_399,24.0634933333,120.534306667,LASS
FT1_115,23.4571066667,120.441676667,LASS
FT_SYPS1,22.68538,120.491655,LASS
FT1_398,24.1239683333,120.632091667,LASS
FT1_456,25.0310566667,121.522573333,LASS
FT1_005,23.8481233333,120.286411667,LASS
LASS-PI_014,25.0806666667,121.57213,LASS
FT1_395,24.124055,120.566786667,LASS
LASS-PI_043,24.7852483333,121.015641667,LASS
CiXin001,24.6821116667,121.757565,LASS
LASS-SPS_017,14.6691283333,121.109746667,LASS
FT1_384,24.1647216667,120.698866667,LASS
FT1_399,24.063365,120.534266667,LASS
FT_SYPS1,22.685455,120.491395,LASS
FT1_456,25.0307833333,121.5225,LASS
FT1_005,23.84821,120.286453333,LASS
LASS-PI_014,25.0807083333,121.572121667,LASS
FT1_395,24.1240666667,120.566685,LASS
LASS-PI_043,24.78531,121.015573333,LASS
CiXin001,24.68209,121.757688333,LASS
FT1_386,24.1815533333,120.683301667,LASS
FT1_116,23.4793266667,120.448931667,LASS
LASS-SPS_017,14.66926,121.109795,LASS
FT1_384,24.1646416667,120.698913333,LASS
FT1_399,24.063335,120.534278333,LASS
YK_160,22.9987566667,120.245535,LASS
FT1_115,23.4570216667,120.44164,LASS
FT1_456,25.0305633333,121.522586667,LASS
LASS-PI_014,25.080805,121.572141667,LASS
FT1_031,25.0848433333,121.5738,LASS
FT_SYPS1,22.6852216667,120.491333333,LASS
FT1_456,25.0306883333,121.522676667,LASS
FT1_398,24.1240183333,120.632183333,LASS
LASS-PI_014,25.08059,121.572183333,LASS
LASS-PI_043,24.78532,121.015575,LASS
CiXin001,24.6820533333,121.757815,LASS
FT1_386,24.18146,120.68336,LASS
FT1_116,23.47932,120.448963333,LASS
LASS-SPS_017,14.6691816667,121.109726667,LASS
YK_160,22.998565,120.245315,LASS
FT1_399,24.0635733333,120.534045,LASS
FT1_456,25.030765,121.522603333,LASS
LASS-PI_014,25.0805433333,121.57203,LASS
FT1_389,24.1781366667,120.598921667,LASS
LASS-PI_043,24.785325,121.01575,LASS
CiXin001,24.6820333333,121.75777,LASS
FT1_386,24.18163,120.68343,LASS
FT1_116,23.4793166667,120.449075,LASS
LASS-SPS_017,14.6692083333,121.109751667,LASS
FT1_384,24.1645633333,120.698973333,LASS
FT1_399,24.06332,120.534166667,LASS
YK_160,22.9984666667,120.245331667,LASS
FT1_456,25.03087,121.522493333,LASS
CiXin001,24.6820266667,121.757793333,LASS
LASS-PI_043,24.78526,121.015831667,LASS
FT1_386,24.1815433333,120.6834,LASS
FT1_116,23.4793216667,120.449013333,LASS
LASS-SPS_017,14.6692433333,121.109823333,LASS
YK_160,22.9986016667,120.24546,LASS
FT1_384,24.1644733333,120.69897,LASS
FT1_399,24.063815,120.5337,LASS
FT1_456,25.0305966667,121.522635,LASS
FT1_398,24.1239383333,120.632131667,LASS
LASS-PI_014,25.080445,121.571931667,LASS
FT1_024,25.1065516667,121.732728333,LASS
LASS-PI_043,24.7852583333,121.015868333,LASS
CiXin001,24.68206,121.757863333,LASS
FT1_386,24.1814766667,120.683465,LASS
FT1_116,23.4792333333,120.448998333,LASS
LASS-SPS_017,14.66921,121.109665,LASS
FT1_384,24.16435,120.699033333,LASS
FT1_399,24.0636616667,120.533906667,LASS
FT1_456,25.0306883333,121.52268,LASS
FT1_398,24.1240166667,120.632193333,LASS
FT1_386,24.1815516667,120.683538333,LASS
FT1_116,23.479245,120.448895,LASS
LASS-SPS_017,14.6691816667,121.109636667,LASS
YK_160,22.9986316667,120.245473333,LASS
FT1_384,24.164015,120.699046667,LASS
FT1_399,24.0634933333,120.534093333,LASS
FT1_456,25.03059,121.522626667,LASS
LASS-PI_014,25.0803216667,121.571696667,LASS
LASS-SPS_017,14.6692216667,121.109686667,LASS
LASS-SPS_017,14.66923,121.10973,LASS
YK_160,22.9985316667,120.245491667,LASS
FT1_384,24.1640016667,120.699048333,LASS
FT1_399,24.0634233333,120.53435,LASS
FT1_456,25.030865,121.522758333,LASS
LASS-PI_014,25.080205,121.57183,LASS
FT1_005,23.8480416667,120.286371667,LASS
LASS-PI_043,24.7853916667,121.015898333,LASS
LASS-SPS_017,14.6692866667,121.109711667,LASS
YK_160,22.99873,120.245531667,LASS
FT1_399,24.0633816667,120.534293333,LASS
FT1_005,23.84804,120.286371667,LASS
FT1_456,25.0307616667,121.522728333,LASS
LASS-PI_014,25.08032,121.571835,LASS
LASS-PI_043,24.78524,121.015926667,LASS
FT1_386,24.1815933333,120.683575,LASS
FT1_116,23.47919,120.448978333,LASS
LASS-SPS_017,14.6692866667,121.109656667,LASS
FT1_384,24.164085,120.699105,LASS
FT1_384,24.1640783333,120.699111667,LASS
FT1_399,24.0633083333,120.533943333,LASS
FT1_456,25.03059,121.522601667,LASS
LASS-PI_014,25.0804616667,121.571995,LASS
LASS-PI_043,24.7852183333,121.015873333,LASS
FT1_386,24.1815433333,120.683606667,LASS
FT1_116,23.47929,120.44899,LASS
LASS-SPS_017,14.66926,121.109648333,LASS
FT1_115,23.4570183333,120.44164,LASS
FT1_384,24.1642083333,120.69913,LASS
FT1_399,24.0638233333,120.533691667,LASS
FT1_456,25.0307666667,121.522715,LASS
LASS-PI_043,24.7853283333,121.015836667,LASS
FT1_386,24.1814533333,120.683631667,LASS
FT1_116,23.4792166667,120.449151667,LASS
LASS-SPS_017,14.6692116667,121.109746667,LASS
YK_160,22.998615,120.245778333,LASS
FT1_456,25.0306983333,121.52268,LASS
LASS-PI_014,25.080415,121.57197,LASS
LASS-PI_043,24.7853383333,121.015828333,LASS
FT1_386,24.1813983333,120.683731667,LASS
FT1_116,23.47914,120.449098333,LASS
LASS-SPS_017,14.6692133333,121.109725,LASS
YK_160,22.99884,120.245796667,LASS
FT1_399,24.063465,120.53415,LASS
FT_SYPS1,22.685155,120.491636667,LASS
FT1_456,25.030865,121.52266,LASS
LASS-PI_014,25.0802733333,121.571816667,LASS
FT1_024,25.106615,121.732826667,LASS
FT1_116,23.4790933333,120.449,LASS
LASS-SPS_017,14.6692916667,121.10974,LASS
YK_160,22.9986483333,120.245748333,LASS
FT1_115,23.4569516667,120.441561667,LASS
FT1_399,24.063205,120.534031667,LASS
FT_SYPS1,22.6852183333,120.491665,LASS
LASS-PI_014,25.0804483333,121.571668333,LASS
LASS-PI_043,24.7852133333,121.015918333,LASS
FT1_024,25.1065533333,121.73271,LASS
FT1_116,23.4791683333,120.448946667,LASS
LASS-SPS_017,14.669195,121.109736667,LASS
FT1_031,25.0848566667,121.573818333,LASS
YK_160,22.9987483333,120.245686667,LASS
FT1_384,24.1641216667,120.699173333,LASS
FT1_399,24.0623616667,120.534365,LASS
FT1_966,24.1758866667,120.66876,LASS
FT_SYPS1,22.6851666667,120.491595,LASS
LASS-PI_014,25.0805283333,121.571731667,LASS
CiXin001,24.6819283333,121.757751667,LASS
FT1_024,25.106595,121.732513333,LASS
LASS-PI_043,24.7852933333,121.015843333,LASS
FT1_395,24.1240983333,120.566781667,LASS
LASS-SPS_017,14.669285,121.109743333,LASS
FT1_115,23.4569083333,120.441651667,LASS
FT1_399,24.0632633333,120.534253333,LASS
FT1_966,24.1756566667,120.668661667,LASS
FT_SYPS1,22.68514,120.491605,LASS
FT1_456,25.0306833333,121.522646667,LASS
LASS-PI_014,25.0807433333,121.57192,LASS
FT1_116,23.4791883333,120.449008333,LASS
LASS-SPS_017,14.6692533333,121.109726667,LASS
FT1_384,24.1642216667,120.699191667,LASS
FT1_399,24.0632133333,120.534165,LASS
FT1_966,24.175385,120.669075,LASS
FT_SYPS1,22.68502,120.49155,LASS
FT1_456,25.0304583333,121.522596667,LASS
LASS-PI_014,25.080775,121.572015,LASS
CiXin001,24.6819983333,121.757661667,LASS
LASS-PI_043,24.785275,121.015838333,LASS
FT1_116,23.4790966667,120.449003333,LASS
YK_160,22.9988433333,120.245673333,LASS
FT1_399,24.0618916667,120.534556667,LASS
FT1_384,24.1643983333,120.699146667,LASS
FT1_966,24.1755866667,120.668691667,LASS
FT_SYPS1,22.6853316667,120.491768333,LASS
FT1_456,25.0307566667,121.522651667,LASS
LASS-PI_014,25.0806666667,121.57202,LASS
CiXin001,24.6818883333,121.757673333,LASS
LASS-PI_043,24.785395,121.01584,LASS
FT1_386,24.181505,120.68378,LASS
FT1_395,24.12402,120.566733333,LASS
YK_160,22.99874,120.245721667,LASS
LASS-SPS_017,14.6692816667,121.109698333,LASS
YK_160,22.9987666667,120.245653333,LASS
FT1_384,24.1644116667,120.699141667,LASS
FT1_399,24.063375,120.534255,LASS
FT1_966,24.1756066667,120.668756667,LASS
FT_SYPS1,22.685495,120.49164,LASS
FT1_456,25.0305583333,121.522593333,LASS
LASS-PI_014,25.08075,121.57209,LASS
CiXin001,24.682015,121.757696667,LASS
LASS-PI_043,24.7852866667,121.015923333,LASS
FT1_386,24.181405,120.683778333,LASS
FT1_116,23.4791633333,120.448936667,LASS
YK_160,22.99857,120.245645,LASS
FT1_115,23.4570033333,120.441623333,LASS
FT1_384,24.1647033333,120.699016667,LASS
FT1_399,24.0634016667,120.534225,LASS
FT1_966,24.1753733333,120.668971667,LASS
FT_SYPS1,22.6852066667,120.491568333,LASS
FT1_456,25.03057,121.522626667,LASS
LASS-PI_014,25.0807933333,121.572191667,LASS
CiXin001,24.68203,121.757796667,LASS
FT1_386,24.181315,120.683786667,LASS
FT1_116,23.4791266667,120.448961667,LASS
LASS-SPS_017,14.6693216667,121.109691667,LASS
YK_160,22.9985916667,120.245718333,LASS
FT1_384,24.1647083333,120.699011667,LASS
FT1_399,24.063345,120.534325,LASS
FT1_115,23.4569116667,120.441595,LASS
FT1_384,24.1648966667,120.69894,LASS
FT1_399,24.0628283333,120.534285,LASS
FT_SYPS1,22.6854066667,120.491456667,LASS
LASS-PI_014,25.0807766667,121.572093333,LASS
CiXin001,24.6821883333,121.757968333,LASS
FT1_386,24.181205,120.68376,LASS
FT1_116,23.4791966667,120.449028333,LASS
LASS-SPS_017,14.6692616667,121.109713333,LASS
FT1_399,24.0635066667,120.534111667,LASS
FT_SYPS1,22.68535,120.491566667,LASS
FT1_456,25.03054,121.522645,LASS
LASS-PI_014,25.0808566667,121.572186667,LASS
LASS-SPS_017,14.6692666667,121.10969,LASS
CiXin001,24.6819716667,121.75784,LASS
FT1_037,25.0216883333,121.530468333,LASS
FT1_386,24.1811083333,120.68373,LASS
YK_160,22.99861,120.245623333,LASS
FT1_399,24.0632616667,120.534385,LASS
FT1_456,25.030665,121.522641667,LASS
FT1_005,23.848135,120.286401667,LASS
FT_SYPS1,22.6854466667,120.491518333,LASS
FT1_456,25.030785,121.522611667,LASS
LASS-PI_014,25.0807933333,121.572095,LASS
LASS-SPS_017,14.6692383333,121.109733333,LASS
CiXin001,24.6819266667,121.75782,LASS
LASS-PI_043,24.785385,121.015893333,LASS
FT1_037,25.0551016667,121.553411667,LASS
FT1_386,24.181015,120.68371,LASS
FT1_116,23.47928,120.449085,LASS
FT1_395,24.124085,120.566803333,LASS
FT1_399,24.0635,120.534068333,LASS
FT1_456,25.0308033333,121.522611667,LASS
CiXin001,24.6820916667,121.757888333,LASS
FT1_037,25.0550383333,121.553336667,LASS
YK_160,22.9985283333,120.245506667,LASS
FT1_399,24.06357,120.534066667,LASS
FT1_456,25.0305483333,121.522693333,LASS
LASS-PI_014,25.0806766667,121.572061667,LASS
FT1_024,25.106665,121.73254,LASS
FT1_037,25.0551,121.553321667,LASS
LASS-PI_043,24.7853716667,121.015861667,LASS
CiXin001,24.682035,121.757923333,LASS
FT1_037,25.05494,121.55326,LASS
FT1_395,24.124035,120.566718333,LASS
LASS-SPS_017,14.6691616667,121.109725,LASS
YK_160,22.9986316667,120.245568333,LASS
FT1_399,24.0633783333,120.534326667,LASS
FT1_384,24.165,120.698893333,LASS
FT1_456,25.03034,121.522646667,LASS
LASS-PI_014,25.0806183333,121.572133333,LASS
FT1_037,25.0550666667,121.553318333,LASS
FT1_024,25.1066966667,121.732483333,LASS
CiXin001,24.6820066667,121.757976667,LASS
FT1_037,25.0549316667,121.553285,LASS
LASS-PI_043,24.7852966667,121.01593,LASS
FT1_389,24.17823,120.59894,LASS
LASS-SPS_017,14.6691783333,121.109748333,LASS
YK_160,22.9987266667,120.245521667,LASS
FT1_115,23.4569983333,120.441566667,LASS
FT1_399,24.0635216667,120.534135,LASS
FT1_456,25.03043,121.522703333,LASS
FT1_389,24.1781916667,120.598846667,LASS
LASS-SPS_017,14.669285,121.109718333,LASS
YK_160,22.9986466667,120.2456,LASS
FT1_399,24.0634816667,120.534218333,LASS
FT1_456,25.0305216667,121.522668333,LASS
FT1_037,25.054735,121.553215,LASS
FT1_024,25.1064266667,121.732765,LASS
LASS-PI_043,24.7851966667,121.015956667,LASS
FT1_398,24.123955,120.632121667,LASS
FT1_389,24.178125,120.598923333,LASS
FT1_116,23.479185,120.449058333,LASS
LASS-SPS_017,14.6692916667,121.109743333,LASS
FT1_399,24.0633833333,120.534161667,LASS
FT1_456,25.0305616667,121.522635,LASS
LASS-PI_043,24.7852933333,121.015915,LASS
FT1_037,25.0549683333,121.553318333,LASS
FT1_024,25.10668,121.732526667,LASS
FT1_386,24.1811083333,120.683725,LASS
LASS-SPS_017,14.6692833333,121.109766667,LASS
FT1_399,24.0634766667,120.534163333,LASS
FT1_456,25.030575,121.522703333,LASS
FT1_024,25.10659,121.732738333,LASS
FT1_037,25.054975,121.553336667,LASS
FT1_386,24.181385,120.683711667,LASS
FT1_116,23.47916,120.448963333,LASS
FT1_966,24.17561,120.669048333,LASS
YK_160,22.9987183333,120.245528333,LASS
FT1_399,24.0634766667,120.534075,LASS
FT1_456,25.03057,121.522708333,LASS
LASS-PI_014,25.0806333333,121.572031667,LASS
FT1_024,25.1066466667,121.732636667,LASS
FT1_037,25.055015,121.55338,LASS
LASS-PI_043,24.7853,121.015973333,LASS
FT1_386,24.18148,120.68371,LASS
FT1_116,23.479215,120.448875,LASS
LASS-SPS_017,14.6692433333,121.109775,LASS
FT1_966,24.175385,120.66824,LASS
FT_SYPS1,22.68525,120.49151,LASS
FT1_399,24.0634933333,120.533948333,LASS
LASS-SPS_017,14.6693366667,121.109785,LASS
FT1_399,24.06389,120.534313333,LASS
FT1_456,25.0304133333,121.522686667,LASS
FT1_024,25.1065466667,121.732631667,LASS
FT1_037,25.0551066667,121.553375,LASS
LASS-PI_043,24.7852033333,121.016021667,LASS
FT1_386,24.1814883333,120.68371,LASS
LASS-SPS_017,14.66928,121.109795,LASS
YK_160,22.998625,120.24555,LASS
FT1_399,24.0634666667,120.534203333,LASS
FT1_456,25.030495,121.522688333,LASS
FT1_024,25.1065733333,121.732726667,LASS
FT1_037,25.0551166667,121.553336667,LASS
LASS-PI_043,24.7851966667,121.015986667,LASS
FT1_116,23.479265,120.449058333,LASS
FT1_389,24.1781766667,120.598838333,LASS
YK_160,22.9985783333,120.245496667,LASS
FT1_115,23.4570666667,120.441645,LASS
FT1_966,24.1754583333,120.669016667,LASS
FT_SYPS1,22.6851766667,120.491488333,LASS
FT1_399,24.06352,120.534235,LASS
FT1_456,25.030405,121.522656667,LASS
LASS-SPS_017,14.6692366667,121.109733333,LASS
FT1_456,25.030495,121.522753333,LASS
FT1_399,24.0634616667,120.5342,LASS
FT1_024,25.106455,121.732521667,LASS
FT1_037,25.0551233333,121.55334,LASS
FT1_398,24.1240183333,120.632191667,LASS
LASS-SPS_017,14.6693,121.109771667,LASS
FT1_389,24.1781066667,120.598906667,LASS
YK_160,22.9986316667,120.245578333,LASS
FT1_966,24.175565,120.669365,LASS
FT_SYPS1,22.6852383333,120.491496667,LASS
FT1_399,24.06348,120.534206667,LASS
FT1_456,25.0303533333,121.522693333,LASS
FT1_024,25.106385,121.73246,LASS
FT1_037,25.0551483333,121.553345,LASS
LASS-PI_043,24.7852016667,121.015845,LASS
FT1_116,23.4792933333,120.449173333,LASS
LASS-SPS_017,14.6692166667,121.109775,LASS
YK_160,22.9985433333,120.245541667,LASS
FT1_115,23.456975,120.44164,LASS
FT1_966,24.175455,120.668643333,LASS
FT_SYPS1,22.6853516667,120.491446667,LASS
FT1_456,25.0305516667,121.52264,LASS
FT1_399,24.0634516667,120.534235,LASS
LASS-PI_014,25.0806033333,121.571981667,LASS
FT1_024,25.1064216667,121.732558333,LASS
FT1_037,25.0549216667,121.553375,LASS
FT1_116,23.4793816667,120.449146667,LASS
FT1_395,24.1241,120.566805,LASS
FT1_389,24.17818,120.59884,LASS
YK_160,22.99865,120.245575,LASS
FT1_115,23.4570683333,120.441668333,LASS
FT_SYPS1,22.68541,120.491536667,LASS
FT1_456,25.0303633333,121.52262,LASS
FT1_399,24.06335,120.534201667,LASS
LASS-PI_014,25.08061,121.572088333,LASS
CiXin001,24.6821333333,121.757993333,LASS
FT1_037,25.054965,121.553278333,LASS
LASS-PI_043,24.7851416667,121.015913333,LASS
FT1_037,25.05511,121.553265,LASS
FT1_024,25.1068116667,121.732731667,LASS
LASS-PI_043,24.7853633333,121.01592,LASS
FT1_389,24.1781466667,120.59894,LASS
YK_160,22.9985583333,120.24555,LASS
FT_SYPS1,22.6854166667,120.491488333,LASS
FT1_456,25.0305116667,121.522616667,LASS
FT1_399,24.0634133333,120.534135,LASS
FT1_395,24.124025,120.56674,LASS
YK_160,22.998615,120.245523333,LASS
FT1_966,24.175485,120.668791667,LASS
FT_SYPS1,22.6855733333,120.491653333,LASS
FT1_399,24.0638633333,120.53424,LASS
LASS-PI_014,25.080705,121.572071667,LASS
CiXin001,24.6822733333,121.758185,LASS
FT1_037,25.0550783333,121.553308333,LASS
LASS-PI_043,24.78524,121.015915,LASS
FT1_389,24.178175,120.598841667,LASS
YK_160,22.9985866667,120.245413333,LASS
FT1_115,23.45716,120.441711667,LASS
FT1_966,24.1753783333,120.668766667,LASS
FT_SYPS1,22.6853533333,120.491646667,LASS
FT1_456,25.030515,121.522638333,LASS
FT1_399,24.0630616667,120.534046667,LASS
LASS-PI_014,25.0806266667,121.572103333,LASS
YK_160,22.9986766667,120.245603333,LASS
FT1_966,24.1751516667,120.670125,LASS
FT_SYPS1,22.6854583333,120.491571667,LASS
FT1_456,25.0304733333,121.522675,LASS
FT1_399,24.0632016667,120.5341,LASS
LASS-PI_014,25.080525,121.572083333,LASS
CiXin001,24.6822266667,121.757671667,LASS
FT1_037,25.05508,121.553301667,LASS
LASS-PI_043,24.7853466667,121.015833333,LASS
FT1_116,23.4793783333,120.44904,LASS
FT1_389,24.1781916667,120.598938333,LASS
YK_160,22.9987033333,120.24551,LASS
FT1_115,23.457065,120.441686667,LASS
FT_SYPS1,22.685395,120.491596667,LASS
FT1_399,24.0634916667,120.534241667,LASS
LASS-PI_014,25.0805583333,121.572063333,LASS
CiXin001,24.682215,121.757713333,LASS
FT1_037,25.0549583333,121.553283333,LASS
LASS-PI_043,24.785355,121.015936667,LASS
FT1_386,24.18158,120.68365,LASS
FT1_395,24.124115,120.566791667,LASS
YK_160,22.9986733333,120.24562,LASS
FT_SYPS1,22.6853833333,120.491441667,LASS
FT1_456,25.0305983333,121.522761667,LASS
FT1_399,24.0635683333,120.534143333,LASS
LASS-PI_014,25.0806333333,121.572123333,LASS
CiXin001,24.682175,121.757593333,LASS
FT1_037,25.055025,121.553251667,LASS
LASS-PI_043,24.7853566667,121.015943333,LASS
FT1_115,23.4571633333,120.441668333,LASS
FT_SYPS1,22.6854283333,120.491348333,LASS
FT1_456,25.030535,121.52267,LASS
LASS-PI_014,25.0802933333,121.572135,LASS
FT1_399,24.063405,120.534285,LASS
CiXin001,24.6822183333,121.757641667,LASS
FT1_037,25.0552016667,121.553225,LASS
LASS-PI_043,24.785145,121.015901667,LASS
FT1_116,23.4793266667,120.448956667,LASS
LASS-SPS_017,14.6691633333,121.109696667,LASS
FT_SYPS1,22.6854733333,120.49138,LASS
FT1_456,25.03057,121.522688333,LASS
LASS-PI_014,25.0804683333,121.572128333,LASS
FT1_399,24.0630333333,120.533983333,LASS
CiXin001,24.6821866667,121.757606667,LASS
FT1_037,25.05508,121.553283333,LASS
LASS-PI_043,24.7851516667,121.015938333,LASS
FT1_386,24.1816016667,120.683748333,LASS
FT1_116,23.479235,120.44893,LASS
YK_160,22.998695,120.245616667,LASS
FT1_456,25.0304283333,121.522711667,LASS
FT1_399,24.063405,120.534173333,LASS
CiXin001,24.6822716667,121.757721667,LASS
FT1_037,25.0551316667,121.553196667,LASS
LASS-PI_043,24.7852433333,121.015918333,LASS
YK_160,22.9985833333,120.245616667,LASS
FT1_115,23.4570866667,120.441606667,LASS
FT1_399,24.063355,120.534175,LASS
FT1_399,24.063515,120.53423,LASS
CiXin001,24.6821616667,121.757628333,LASS
FT1_037,25.05522,121.55313,LASS
LASS-PI_043,24.7852333333,121.015896667,LASS
YK_160,22.998515,120.24564,LASS
LASS-PI_014,25.08057,121.572041667,LASS
FT1_399,24.0635866667,120.534195,LASS
CiXin001,24.682215,121.757708333,LASS
FT1_037,25.055195,121.553138333,LASS
LASS-PI_043,24.78515,121.015851667,LASS
YK_160,22.9986183333,120.245615,LASS
FT1_031,25.0849466667,121.573773333,LASS
FT1_456,25.030345,121.522636667,LASS
LASS-PI_014,25.0806366667,121.571956667,LASS
FT1_399,24.0635466667,120.534158333,LASS
FT1_386,24.1815183333,120.683688333,LASS
LASS-SPS_017,14.6693116667,121.109688333,LASS
YK_160,22.9986266667,120.245616667,LASS
FT1_456,25.0304633333,121.522681667,LASS
LASS-PI_014,25.0806516667,121.571965,LASS
FT1_399,24.063455,120.534158333,LASS
FT1_024,25.1066283333,121.732628333,LASS
FT1_037,25.0550883333,121.553271667,LASS
LASS-PI_043,24.7852566667,121.015875,LASS
FT1_116,23.4793216667,120.448985,LASS
LASS-SPS_017,14.6692716667,121.109795,LASS
LASS-SPS_017,14.6692633333,121.109693333,LASS
YK_160,22.9985566667,120.245621667,LASS
FT1_456,25.0302166667,121.522658333,LASS
LASS-PI_014,25.0804966667,121.571986667,LASS
FT1_399,24.06366,120.534203333,LASS
FT1_024,25.10672,121.732546667,LASS
FT1_037,25.054965,121.553321667,LASS
LASS-PI_043,24.7853133333,121.015786667,LASS
FT1_386,24.1815333333,120.68367,LASS
LASS-SPS_017,14.6692016667,121.109796667,LASS
YK_160,22.9988633333,120.245555,LASS
FT1_456,25.03034,121.522638333,LASS
LASS-PI_014,25.0806016667,121.571953333,LASS
FT1_399,24.0636516667,120.53421,LASS
FT1_024,25.1065416667,121.732585,LASS
FT1_037,25.0549466667,121.553316667,LASS
LASS-PI_043,24.7852366667,121.01585,LASS
FT1_386,24.1815116667,120.683766667,LASS
FT1_116,23.4792866667,120.448896667,LASS
FT1_456,25.0302866667,121.522663333,LASS
LASS-PI_014,25.0805283333,121.571933333,LASS
FT1_399,24.0636483333,120.53413,LASS
FT1_024,25.1067716667,121.732635,LASS
FT1_384,24.1649,120.698866667,LASS
FT1_037,25.055035,121.553368333,LASS
FT1_386,24.1814983333,120.683865,LASS
FT1_116,23.4793433333,120.448985,LASS
YK_160,22.9982733333,120.245335,LASS
FT1_456,25.0301683333,121.522566667,LASS
LASS-PI_014,25.08073,121.571968333,LASS
FT1_399,24.06348,120.534251667,LASS
FT1_024,25.1066033333,121.7327,LASS
FT1_384,24.1648,120.698831667,LASS
FT1_037,25.0549816667,121.553291667,LASS
LASS-PI_043,24.7851716667,121.015926667,LASS
FT1_386,24.181585,120.683901667,LASS
LASS-SPS_017,14.66916,121.10978,LASS
YK_160,22.998555,120.245596667,LASS
YK_160,22.9984766667,120.245558333,LASS
FT1_456,25.030415,121.522661667,LASS
LASS-PI_014,25.080605,121.57178,LASS
FT1_399,24.0710066667,120.536136667,LASS
FT1_024,25.1066616667,121.73269,LASS
FT1_037,25.05503,121.553281667,LASS
FT1_384,24.1648866667,120.698878333,LASS
LASS-PI_043,24.785195,121.015826667,LASS
LASS-SPS_017,14.669255,121.109748333,LASS
YK_160,22.9985466667,120.245491667,LASS
FT_SYPS1,22.6853933333,120.491311667,LASS
FT1_456,25.0305366667,121.522686667,LASS
FT1_456,25.03044,121.522681667,LASS
LASS-PI_014,25.0806366667,121.571905,LASS
FT1_399,24.063565,120.534165,LASS
FT1_024,25.10673,121.732606667,LASS
FT1_037,25.05495,121.553336667,LASS
LASS-PI_043,24.7852716667,121.015748333,LASS
FT1_384,24.1649316667,120.698963333,LASS
FT1_116,23.4792683333,120.448928333,LASS
LASS-SPS_017,14.66917,121.109785,LASS
YK_160,22.99873,120.245501667,LASS
FT1_115,23.45717,120.441651667,LASS
FT1_456,25.0304133333,121.522643333,LASS
LASS-PI_014,25.0807916667,121.571935,LASS
FT1_399,24.0639616667,120.53394,LASS
FT1_024,25.1068033333,121.732683333,LASS
FT1_037,25.0548583333,121.553411667,LASS
LASS-PI_043,24.7852816667,121.015855,LASS
FT1_384,24.1648266667,120.69903,LASS
LASS-SPS_017,14.6692633333,121.109775,LASS
YK_160,22.9987816667,120.245588333,LASS
FT_SYPS1,22.68529,120.49138,LASS
FT1_456,25.0305083333,121.522683333,LASS
LASS-PI_014,25.0806816667,121.571973333,LASS
FT1_031,25.084875,121.573835,LASS
FT1_399,24.0637683333,120.534061667,LASS
FT1_456,25.030575,121.522723333,LASS
LASS-PI_014,25.0807033333,121.57187,LASS
FT1_399,24.0637366667,120.534101667,LASS
FT1_024,25.1068616667,121.732498333,LASS
LASS-PI_043,24.785375,121.015845,LASS
FT1_384,24.1647883333,120.698978333,LASS
FT1_116,23.4792216667,120.448941667,LASS
LASS-SPS_017,14.6692466667,121.109731667,LASS
FT_SYPS1,22.68533,120.491473333,LASS
FT1_456,25.0307133333,121.522715,LASS
LASS-PI_014,25.0808333333,121.571885,LASS
FT1_399,24.0552983333,120.532376667,LASS
FT1_024,25.1067083333,121.732636667,LASS
FT1_037,25.0548933333,121.55333,LASS
FT1_386,24.18156,120.683801667,LASS
FT1_384,24.16488,120.698935,LASS
LASS-SPS_017,14.6691616667,121.109771667,LASS
YK_160,22.9987216667,120.245505,LASS
FT_SYPS1,22.6852483333,120.491396667,LASS
FT1_456,25.0304216667,121.522593333,LASS
LASS-PI_014,25.080785,121.571935,LASS
FT1_399,24.05481,120.532101667,LASS
CiXin001,24.6820983333,121.757711667,LASS
FT1_037,25.0549283333,121.553295,LASS
FT1_384,24.1646866667,120.698953333,LASS
YK_160,22.9986016667,120.245351667,LASS
FT1_395,24.1240683333,120.566705,LASS
FT_SYPS1,22.6854183333,120.491416667,LASS
FT1_456,25.0307816667,121.522733333,LASS
LASS-PI_014,25.0807666667,121.572046667,LASS
CiXin001,24.6821116667,121.757623333,LASS
FT1_399,24.0634416667,120.540568333,LASS
FT1_037,25.0550033333,121.553323333,LASS
LASS-PI_043,24.785375,121.015861667,LASS
FT1_116,23.4792716667,120.449026667,LASS
YK_160,22.998735,120.245373333,LASS
FT_SYPS1,22.685455,120.491333333,LASS
FT1_456,25.0307433333,121.52273,LASS
LASS-PI_014,25.0807333333,121.571826667,LASS
CiXin001,24.6821766667,121.757828333,LASS
FT1_399,24.0622866667,120.536768333,LASS
FT1_037,25.0550233333,121.553355,LASS
FT1_386,24.181625,120.683736667,LASS
LASS-PI_043,24.78537,121.015855,LASS
FT1_384,24.16478,120.698998333,LASS
YK_160,22.9986866667,120.245406667,LASS
FT1_115,23.4570833333,120.441688333,LASS
